ETER ID,Institution Name,Reference year,Legal status,Institution Category standardized,Total staff (FTE),Total academic staff (FTE),Total students enrolled ISCED 5-7,Flag Academic Staff FTE,Total academic staff (HC),Flag Academic Staff HC,Country code
DE0044,Hafencity Universität Hamburg,2012,public,uni,283.0,162.0,2193.0,0,2174.0,0,DE
DE0045,Helmut-Schmidt-Universität Hamburg,2012,public,uni,598.0,300.0,2636.0,1,2833.0,1,DE
DE0046,Bucerius Law School Hamburg (Priv. H),2012,private,uni,108.0,56.0,644.0,0,2394.0,0,DE
DE0047,Technische Universität Darmstadt,2012,public,uni,3897.0,2314.0,22895.0,0,701.0,0,DE
DE0048,Johann Wolfgang Goethe-Universität Frankfurt am Main,2012,public,uni,8052.0,3506.0,39480.0,0,4866.0,0,DE
DE0049,Justus-Liebig-Universität Gießen,2012,public,uni,3479.0,1646.0,24702.0,0,3391.0,0,DE
DE0051,Universität Kassel,2012,public,uni,2468.0,1463.0,21615.0,0,560.0,0,DE
DE0052,Philipps-Universität Marburg,2012,public,uni,2993.0,1545.0,21509.0,0,784.0,0,DE
DE0053,Frankfurt School of Finance & Management-HfB (Priv. H),2012,private,uni,129.0,80.0,1228.0,0,1243.0,0,DE
DE0054,EBS Universität für Wirtschaft und Recht (Priv.),2012,private,uni,239.0,104.0,1619.0,0,2186.0,0,DE
DE0055,Ernst-Moritz-Arndt-Universität Greifswald,2012,public,uni,4334.0,1544.0,10941.0,0,1480.0,0,DE
DE0056,Universität Rostock,2012,public,uni,5026.0,2002.0,13763.0,0,388.0,0,DE
DE0058,Technische Universität Carolo-Wilhelmina zu Braunschweig,2012,public,uni,2915.0,1747.0,14966.0,0,6477.0,0,DE
DE0059,Technische Universität Clausthal,2012,public,uni,1104.0,572.0,3821.0,0,2486.0,0,DE
DE0060,Georg-August-Universität Göttingen,2012,public,uni,8462.0,3244.0,21898.0,0,4448.0,0,DE
DE0061,Gottfried Wilhelm Leibnitz Universität Hannover,2012,public,uni,3817.0,2275.0,20057.0,0,5372.0,0,DE
DE0063,Tierärztliche Hochschule Hannover,2012,public,uni,893.0,333.0,1608.0,0,2530.0,0,DE
DE0064,Stiftung Universität Hildesheim,2012,public,uni,563.0,401.0,5850.0,0,3659.0,0,DE
DE0065,Leuphana Universität Lüneburg,2012,public,uni,985.0,658.0,7319.0,0,5004.0,0,DE
DE0066,Carl von Ossietzky Universität Oldenburg,2012,public,uni,1798.0,1073.0,10625.0,0,1049.0,1,DE
DE0067,Universität Osnabrück,2012,public,uni,1386.0,816.0,10403.0,0,5980.0,1,DE
DE0068,Universität Vechta,2012,public,uni,338.0,195.0,3403.0,0,688.0,0,DE
DE0069,RWTH Aachen,2012,public,uni,12234.0,5206.0,33889.0,0,6467.0,0,DE
DE0070,Universität Bielefeld,2012,public,uni,2379.0,1445.0,18231.0,0,1694.0,0,DE
DE0071,Ruhr-Universität Bochum,2012,public,uni,4750.0,2712.0,35533.0,0,1551.0,0,DE
DE0072,Rheinische Friedrich-Wilchelms-Universität Bonn,2012,public,uni,8389.0,3693.0,26664.0,0,1846.0,0,DE
DE0073,Technische Universität Dortmund,2012,public,uni,2822.0,1746.0,27310.0,0,272.0,1,DE
DE0074,Heinrich-Heine-Universität Düsseldorf,2012,public,uni,7248.0,2535.0,21544.0,0,73.0,0,DE
DE0075,Universität Duisburg-Essen,2012,public,uni,9079.0,3384.0,37295.0,0,1723.0,1,DE
DE0076,Fernuniversität in Hagen,2012,public,uni,1076.0,505.0,76429.0,0,1150.0,0,DE
DE0077,Universität zu Köln,2012,public,uni,9889.0,3841.0,45521.0,0,3669.0,0,DE
DE0078,Deutsche Sporthochschule Köln,2012,public,uni,545.0,326.0,4317.0,0,142.0,0,DE
DE0079,Westfälische Wilhelms-Universität Münster,2012,public,uni,10549.0,4027.0,35194.0,0,1571.0,0,DE
DE0080,Universität Paderborn,2012,public,uni,1768.0,1171.0,17710.0,0,222.0,0,DE
DE0081,Universität Siegen,2012,public,uni,1607.0,1025.0,16834.0,0,3207.0,0,DE
DE0082,Bergische Universität Wuppertal,2012,public,uni,1598.0,1031.0,16356.0,0,2298.0,0,DE
DE0083,Universität Witten/Herdecke,2012,private,uni,416.0,206.0,1286.0,0,5381.0,2,DE
DE0084,"Deutsche Hochschule der Polizei, Münster",2012,public,uni,116.0,51.0,228.0,0,1328.0,0,DE
DE0085,Technische Universität Kaiserslautern,2012,public,uni,1862.0,1089.0,13126.0,0,4358.0,0,DE
DE0086,Universität Koblenz-Landau,2012,public,uni,961.0,627.0,13728.0,0,21.0,0,DE
DE0087,Johannes Gutenberg-Universität Mainz,2012,public,uni,3444.0,1991.0,35164.0,0,59.0,0,DE
DE0089,Deutsche Universität für Verwaltungswissenschaften Speyer,2012,public,uni,122.0,59.0,296.0,0,3454.0,0,DE
DE0090,Universität Trier,2012,public,uni,1263.0,768.0,14721.0,0,2621.0,0,DE
DE0091,WHU – Otto Beisheim School of Management,2012,private,uni,222.0,111.0,932.0,0,533.0,0,DE
DE0092,Universität des Saarlandes Saarbrücken,2012,public,uni,6947.0,2277.0,16540.0,0,2467.0,0,DE
DE0093,Technische Universität Chemnitz,2012,public,uni,2132.0,1413.0,10026.0,0,240.0,0,DE
DE0094,Technische Universität Dresden,2012,public,uni,9013.0,3766.0,31880.0,0,923.0,0,DE
DE0096,Technische Universität Bergakademie Freiberg,2012,public,uni,1478.0,882.0,5182.0,0,1181.0,0,DE
DE0097,Universität Leipzig,2012,public,uni,6920.0,2539.0,25205.0,0,4756.0,0,DE
DE0100,DIU-Dresden Intern. University GmbH Dresden (Priv. H),2012,private,uni,24.0,19.0,1377.0,0,761.0,0,DE
DE0101,HHL Leipzig Graduate School of Management,2012,private,uni,101.0,50.0,332.0,0,515.0,0,DE
DE0102,Martin-Luther-Universität Halle-Wittenberg,2012,public,uni,5957.0,2312.0,19067.0,0,550.0,0,DE
DE0103,Otto-von-Guericke-Universität Magdeburg,2012,public,uni,5151.0,1756.0,13000.0,0,329.0,0,DE
DE0104,Universität Flensburg,2012,public,uni,354.0,263.0,4483.0,0,434.0,0,DE
DE0105,Christian-Albrechts-Universität zu Kiel,2012,public,uni,3325.0,1987.0,22407.0,0,243.0,0,DE
DE0106,Universität Lübeck,2012,public,uni,389.0,195.0,3151.0,0,244.0,0,DE
DE0108,Universität Erfurt,2012,public,uni,635.0,399.0,5305.0,0,24.0,0,DE
DE0109,Technische Universität Ilmenau,2012,public,uni,1435.0,843.0,6365.0,0,53.0,0,DE
DE0110,Friedrich-Schiller-Universität Jena,2012,public,uni,7187.0,2944.0,18318.0,0,21.0,0,DE
DE0111,Bauhaus-Universität Weimar,2012,public,uni,785.0,421.0,3890.0,0,85.0,1,DE
DE0112,Pädagogische Hochschule Freiburg i.Br.,2012,public,other,341.0,251.0,5037.0,0,22.0,1,DE
DE0113,Pädagogische Hochschule Heidelberg,2012,public,other,360.0,271.0,4461.0,0,23.0,0,DE
DE0114,Pädagogische Hochschule Karlsruhe,2012,public,other,260.0,176.0,3581.0,0,27.0,0,DE
DE0115,Pädagogische Hochschule Ludwigsburg,2012,public,other,370.0,249.0,5593.0,0,35.0,0,DE
DE0116,Pädagogische Hochschule Schwäbisch Gmünd,2012,public,other,207.0,133.0,2685.0,0,41.0,0,DE
DE0117,Pädagogische Hochschule Weingarten,2012,public,other,201.0,131.0,3237.0,0,36.0,0,DE
DE0118,Philosophisch-Theologische Hochschule Benediktbeuern (rk),2012,private,other,19.0,12.0,46.0,0,50.0,0,DE
DE0119,Hochschule für Philosophie München (rk),2012,private,other,36.0,26.0,302.0,0,200.0,0,DE
DE0120,Augustana-Hochschule Neuendettelsau (ev),2012,private,other,42.0,19.0,134.0,0,56.0,0,DE
DE0121,Philosophisch-Theologische Hochschule Frankfurt a.M. (rk),2012,private,other,50.0,38.0,276.0,0,58.0,0,DE
DE0122,Theologische Fakultät Fulda (rk),2012,private,other,22.0,15.0,39.0,0,263.0,0,DE
DE0124,Freie Theologische Hochschule (FTH) Gießen (Priv.),2012,private,other,21.0,13.0,209.0,0,225.0,0,DE
DE0127,Theologische Fakultät Paderborn (rk),2012,private,other,30.0,19.0,63.0,0,221.0,0,DE
DE0128,Philosophisch-Theologische Hochschule St. Augustin (rk),2012,private,other,21.0,18.0,79.0,0,339.0,0,DE
DE0129,Kirchliche Hochschule Wuppertal / Bethel (ev),2012,private,other,46.0,28.0,108.0,0,173.0,0,DE
DE0130,Theologische Fakultät Trier,2012,private,other,32.0,26.0,360.0,0,159.0,0,DE
DE0131,Theologische Hochschule Vallendar,2012,private,other,41.0,27.0,150.0,0,114.0,0,DE
DE0133,Staatliche Hochschule für Musik Freiburg i.Br.,2012,public,other,131.0,102.0,515.0,0,495.0,0,DE
DE0134,Staatliche Akademie der Bildenden Künste Karlsruhe,2012,public,other,61.0,37.0,307.0,0,77.0,0,DE
DE0135,Staatliche Hochschule für Gestaltung Karlsruhe,2012,public,other,64.0,42.0,414.0,0,181.0,0,DE
DE0136,Staatliche Hochschule für Musik Karlsruhe,2012,public,other,125.0,102.0,637.0,0,260.0,0,DE
DE0137,Staatliche Hochschule für Musik und Darstellende Kunst Mannheim,2012,public,other,123.0,101.0,622.0,0,1115.0,0,DE
DE0138,Staatliche Akademie der Bildenden Künste Stuttgart,2012,public,other,154.0,120.0,760.0,0,151.0,0,DE
DE0139,Staatliche Hochschule für Musik und Darstellende Kunst Stuttgart,2012,public,other,185.0,152.0,714.0,0,368.0,0,DE
DE0140,Staatliche Hochschule für Musik Trossingen,2012,public,other,98.0,73.0,471.0,0,101.0,0,DE
DE0141,Akademie der Bildenden Künste München,2012,public,other,122.0,84.0,676.0,0,166.0,0,DE
DE0142,Hochschule für Fernsehen und Film München,2012,public,other,88.0,40.0,381.0,0,333.0,0,DE
DE0143,Hochschule für Musik und Theater München,2012,public,other,259.0,203.0,1021.0,0,80.0,0,DE
DE0144,Akademie der Bildenden Künste Nürnberg,2012,public,other,51.0,40.0,317.0,0,197.0,0,DE
DE0145,Hochschule für Musik Nürnberg,2012,public,other,96.0,74.0,388.0,0,418.0,0,DE
DE0146,Hochschule für Musik Würzburg,2012,public,other,142.0,103.0,622.0,0,74.0,0,DE
DE0149,Universität der Künste Berlin,2012,public,other,726.0,476.0,3353.0,0,281.0,0,DE
DE0150,Weißensee Kunsthochschule Berlin,2012,public,other,111.0,67.0,802.0,0,204.0,0,DE
DE0151,Hochschule für Musik Hanns Eisler Berlin,2012,public,other,178.0,135.0,488.0,0,370.0,0,DE
DE0152,"Hochschule für Schauspielkunst ""Ernst Busch"" Berlin",2012,public,other,77.0,49.0,221.0,0,163.0,0,DE
DE0153,Hochschule für Film und Fernsehen in Potsdam-Babelsberg,2012,public,other,162.0,75.0,549.0,0,81.0,0,DE
DE0154,Hochschule für Künste Bremen,2012,public,other,177.0,115.0,903.0,0,299.0,0,DE
DE0155,Hochschule für Bildende Künste Hamburg,2012,public,other,92.0,58.0,847.0,0,425.0,0,DE
DE0156,Hochschule für Musik und Theater Hamburg,2012,public,other,158.0,89.0,1203.0,0,89.0,0,DE
DE0158,Hochschule für Musik und Darstellende Kunst Frankfurt a.M.,2012,public,other,183.0,135.0,840.0,0,526.0,0,DE
DE0159,Hochschule für Gestaltung Offenbach,2012,public,other,77.0,41.0,637.0,0,55.0,0,DE
DE0160,"Hochschule für Musik und Theater, Rostock",2012,public,other,104.0,81.0,542.0,0,89.0,0,DE
DE0161,Hochschule für Bildende Künste Braunschweig,2012,public,other,192.0,107.0,1046.0,0,55.0,0,DE
DE0162,"Hochschule für Musik, Theater und Medien Hannover",2012,public,other,234.0,169.0,1246.0,0,137.0,0,DE
DE0163,Hochschule für Musik Detmold,2012,public,other,137.0,90.0,637.0,0,70.0,0,DE
DE0164,Kunstakademie Düsseldorf,2012,public,other,98.0,62.0,598.0,0,313.0,0,DE
DE0165,Robert-Schumann-Hochschule Düsseldorf,2012,public,other,121.0,91.0,879.0,0,72.0,0,DE
DE0166,Folkwang Universität der Künste,2012,public,other,297.0,196.0,1474.0,0,99.0,0,DE
DE0167,Kunsthochschule für Medien Köln,2012,public,other,110.0,56.0,308.0,0,497.0,0,DE
DE0168,Hochschule für Musik und Tanz Köln,2012,public,other,263.0,198.0,1527.0,0,222.0,0,DE
DE0169,Kunstakademie Münster,2012,public,other,53.0,36.0,324.0,0,100.0,0,DE
DE0170,Alanus Hochschule Alfter (Priv. H),2012,private,other,263.0,74.0,910.0,0,149.0,0,DE
DE0171,Hochschule der Bildenden Künste Saarbrücken,2012,public,other,49.0,32.0,393.0,0,525.0,0,DE
DE0172,"Hochschule für Musik, Saarbrücken",2012,public,other,75.0,53.0,445.0,0,438.0,0,DE
DE0173,Hochschule für Bildende Künste Dresden,2012,public,other,95.0,57.0,587.0,0,360.0,1,DE
DE0175,Hochschule für Musik Carla Maria von Weber Dresden,2012,public,other,149.0,115.0,550.0,0,290.0,0,DE
DE0176,Palucca Hochschule für Tanz Dresden,2012,public,other,63.0,32.0,164.0,0,711.0,1,DE
DE0177,Hochschule für Graphik und Buchkunst Leipzig,2012,public,other,91.0,57.0,568.0,0,673.0,0,DE
DE0178,Hochschule für Musik und Theater Leipzig,2012,public,other,231.0,182.0,918.0,0,742.0,0,DE
DE0180,Burg Giebichenstein Kunsthochschule Halle,2012,public,other,179.0,103.0,1059.0,0,886.0,1,DE
DE0182,Muthesius Kunsthochschule Kiel,2012,public,other,71.0,44.0,550.0,0,535.0,0,DE
DE0183,Musikhochschule Lübeck,2012,public,other,82.0,58.0,366.0,0,110.0,0,DE
DE0184,Hochschule für Musik Franz Liszt Weimar,2012,public,other,250.0,186.0,803.0,0,615.0,0,DE
DE0185,Hochschule Aalen - Technik und Wirtschaft,2012,public,uas,408.0,272.0,4970.0,0,552.0,0,DE
DE0186,Hochschule Albstadt-Sigmaringen (FH),2012,public,uas,248.0,180.0,2925.0,0,516.0,0,DE
DE0187,Fachhochschule Biberach a. d. Riss,2012,public,uas,219.0,136.0,2370.0,0,529.0,0,DE
DE0188,Hochschule Esslingen (FH),2012,public,uas,567.0,322.0,6018.0,0,13443.0,0,DE
DE0189,Hochuschule Furtwangen (FH),2012,public,uas,508.0,348.0,5840.0,0,390.0,0,DE
DE0190,Hochschule Heilbronn (FH),2012,public,uas,562.0,357.0,7917.0,0,573.0,0,DE
DE0191,Hochschule Karsruhe - Technik und Wirtschaft,2012,public,uas,607.0,465.0,7672.0,0,127.0,0,DE
DE0192,"Hochschule Konstanz - Technik, Wirtschaft und Gestaltung",2012,public,uas,412.0,258.0,4525.0,0,148.0,0,DE
DE0193,Hochschule der Bundesagentur für Arbeit,2012,public,uas,103.0,60.0,849.0,0,354.0,1,DE
DE0194,Hochschule Mannheim (FH),2012,public,uas,509.0,314.0,5106.0,0,488.0,0,DE
DE0195,Hochschule für Wirtschaft und Umwelt Nürtingen-Geislingen,2012,public,uas,365.0,204.0,4577.0,0,443.0,0,DE
DE0196,Hochschule Offenburg,2012,public,uas,376.0,266.0,4096.0,0,57.0,0,DE
DE0197,"Hochschule Pforzheim - Gestaltung, Technik, Wirtschaft und Recht",2012,public,uas,445.0,288.0,5442.0,0,290.0,0,DE
DE0198,"Duale Hochschule Baden Württemberg, Stuttgart (FH)",2012,public,uas,3912.0,3190.0,31240.0,0,75.0,0,DE
DE0199,Hochschule Ravensburg-Weingarten,2012,public,uas,256.0,186.0,3287.0,0,38.0,0,DE
DE0200,Hochschule Reutlingen,2012,public,uas,443.0,286.0,5091.0,0,210.0,0,DE
DE0201,Hochschule für Forstwirtschaft Rottenburg (FH),2012,public,uas,76.0,59.0,865.0,0,120.0,0,DE
DE0202,Hochschule für Gestaltung Schwäbisch Gmünd,2012,public,uas,80.0,54.0,642.0,0,60.0,1,DE
DE0203,"Fachhochschule Stuttgart, Hochschule der Medien",2012,public,uas,324.0,214.0,4085.0,0,151.0,0,DE
DE0204,Hochschule für Technik Stuttgart,2012,public,uas,353.0,224.0,3738.0,0,39.0,0,DE
DE0205,Hochschule Ulm,2012,public,uas,322.0,214.0,4018.0,0,164.0,0,DE
DE0207,SRH Hochschule für Wirtschaft und Medien Calw,2012,private,uas,25.0,17.0,299.0,0,236.0,1,DE
DE0208,SRH Hochschule Heidelberg (Priv. FH),2012,private,uas,201.0,132.0,2769.0,0,315.0,0,DE
DE0211,"Karlshochschule International University, Karlsruhe (Priv. FH)",2012,private,uas,58.0,27.0,636.0,0,227.0,0,DE
DE0212,Private Fachhochschule für Kunsttherapie Nürtingen,2012,private,uas,17.0,11.0,289.0,0,541.0,0,DE
DE0213,SRH Fernhochschule Riedlingen,2012,private,uas,73.0,53.0,1966.0,0,427.0,1,DE
DE0215,"AKAD, Fachhochschule Stuttgart (Priv. Fern-FH für Berufstätige)",2012,private,uas,54.0,36.0,2391.0,1,476.0,1,DE
DE0216,"Merz Akademie Hochschule für Gestaltung, Kunst und Medien, Stuttgart (Priv. FH)",2012,private,uas,35.0,25.0,250.0,0,209.0,0,DE
DE0217,Evang. Hochschule Freiburg (FH),2012,private,uas,69.0,50.0,896.0,0,418.0,0,DE
DE0219,Evangelische Hochschule Ludwigsburg,2012,private,uas,50.0,34.0,1028.0,0,334.0,0,DE
DE0220,Katholische Hochschule Freiburg i.Br.,2012,private,uas,89.0,58.0,1716.0,0,304.0,0,DE
DE0221,Fachhochschule Amberg-Weiden,2012,public,uas,236.0,120.0,3124.0,0,1562.0,0,DE
DE0222,Fachhochschule Ansbach,2012,public,uas,202.0,110.0,2598.0,0,236.0,0,DE
DE0223,Hochschule für angewandte Wissenschaften Aschaffenburg,2012,public,uas,235.0,116.0,2867.0,0,1189.0,0,DE
DE0224,Hochschule für angewandte Wissenschaften Augsburg,2012,public,uas,401.0,228.0,5324.0,0,907.0,0,DE
DE0225,Hochschule für angewandte Wissenschaften Coburg,2012,public,uas,382.0,213.0,4446.0,0,513.0,0,DE
DE0226,Hochschule für angewandte Wissenschaften Deggendorf (FH),2012,public,uas,406.0,200.0,4771.0,0,569.0,0,DE
DE0227,Hochschule für Angewandte Wissenschaften Hof,2012,public,uas,243.0,116.0,3041.0,0,779.0,0,DE
DE0228,Fachhochschule Ingolstadt,2012,public,uas,350.0,208.0,4403.0,0,259.0,0,DE
DE0229,Hochschule für angewandte Wissenschaften Kempten,2012,public,uas,323.0,153.0,4789.0,0,79.0,0,DE
DE0230,Hochschule für angewandte Wissenschaften Landshut,2012,public,uas,276.0,154.0,4274.0,0,399.0,0,DE
DE0231,Hochschule für angewandte Wissenschaften München,2012,public,uas,1212.0,768.0,17191.0,0,105.0,0,DE
DE0232,Hochschule für angewandte Wissenschaften Neu-Ulm,2012,public,uas,204.0,120.0,3113.0,0,168.0,0,DE
DE0233,Fachhochschule Nürnberg,2012,public,uas,888.0,503.0,10878.0,0,386.0,0,DE
DE0234,Fachhochschule Regensburg,2012,public,uas,654.0,388.0,8715.0,0,378.0,0,DE
DE0235,Hochschule für angewandte Wissenschaften Rosenheim,2012,public,uas,383.0,225.0,5062.0,0,954.0,0,DE
DE0236,Hochschule für angewandte Wissenschafte Weihenstephan-Triesdorf,2012,public,uas,550.0,270.0,5662.0,0,1142.0,0,DE
DE0237,Hochschule für angewandte Wissenschafte Würzburg-Schweinfurt,2012,public,uas,581.0,372.0,8833.0,0,1076.0,0,DE
DE0239,"Private Fachhochschule für angewandtes Management, Erding",2012,private,uas,171.0,80.0,2201.0,0,69.0,0,DE
DE0240,"Hochschule für angewandte Sprachen, München, SDI (Priv. FH)",2012,private,uas,32.0,27.0,371.0,0,68.0,0,DE
DE0241,"Macromedia Fachhochschule der Medien, München (Priv. FH)",2012,private,uas,211.0,138.0,2008.0,0,82.0,0,DE
DE0242,Munich Business School München (Priv. FH),2012,private,uas,49.0,27.0,518.0,0,97.0,0,DE
DE0244,Evangelische Hochschule Nürnberg (FH),2012,private,uas,83.0,59.0,1197.0,0,46.0,1,DE
DE0245,Katholische Stiftungsfachhochschule München,2012,private,uas,157.0,117.0,2116.0,0,81.0,0,DE
DE0246,Alice Salomon Hochschule Berlin,2012,public,uas,185.0,125.0,3051.0,0,44.0,0,DE
DE0247,Beuth Hochschule für Technik Berlin,2012,public,uas,883.0,445.0,11185.0,0,193.0,0,DE
DE0248,Hochschule für Technik und Wirtschaft Berlin,2012,public,uas,816.0,480.0,12432.0,0,181.0,0,DE
DE0249,Hochschule für Wirtschaft und Recht (HWR) Berlin,2012,public,uas,591.0,386.0,9714.0,0,244.0,0,DE
DE0251,bbw Hochschule Berlin (Priv. FH),2012,private,uas,55.0,25.0,1045.0,0,189.0,0,DE
DE0253,Design Akademie Berlin (Priv. FH),2012,private,uas,39.0,20.0,295.0,0,406.0,0,DE
DE0254,Hochschule für Gesundheit und Sport Berlin (Priv. FH),2012,private,uas,37.0,25.0,920.0,0,319.0,0,DE
DE0255,IB-Hochschule Berlin (Priv. FH),2012,private,uas,39.0,29.0,518.0,0,451.0,1,DE
DE0257,Mediadesign Hochschule Berlin (Priv. FH),2012,private,uas,83.0,25.0,1279.0,0,679.0,0,DE
DE0258,SRH Hochschule Berlin (Priv. FH),2012,private,uas,46.0,30.0,518.0,0,306.0,0,DE
DE0259,Berliner Technische Kunsthochschule (Priv. FH),2012,private,uas,37.0,22.0,368.0,0,92.0,1,DE
DE0262,Evangelische Hochschule Berlin (FH),2012,private,uas,99.0,64.0,1372.0,0,1413.0,0,DE
DE0263,Katholische Hochschule für Sozialwesen Berlin (FH),2012,private,uas,101.0,73.0,1416.0,0,10.0,0,DE
DE0264,Fachhochschule Brandenburg,2012,public,uas,238.0,148.0,2920.0,0,231.0,0,DE
DE0265,Hochschule für nachhaltige Entwicklung Eberswalde (FH),2012,public,uas,223.0,117.0,2033.0,0,1251.0,0,DE
DE0266,Hochschule Lausitz,2012,public,uas,361.0,235.0,3338.0,0,174.0,0,DE
DE0267,Fachhochschule Potsdam,2012,public,uas,266.0,168.0,3283.0,0,19.0,0,DE
DE0268,Technische Hochschule Wildau (FH),2012,public,uas,345.0,225.0,4152.0,0,20.0,0,DE
DE0271,Hochschule Bremen,2012,public,uas,522.0,299.0,8917.0,0,1058.0,0,DE
DE0272,Hochschule Bremerhaven,2012,public,uas,210.0,124.0,3093.0,0,967.0,0,DE
DE0273,APOLLON Hochschule der Gesundheitswirtschaft Bremen (Priv. FH),2012,private,uas,39.0,21.0,1242.0,0,669.0,0,DE
DE0274,Hochschule für Angewandte Wissenschaften Hamburg,2012,public,uas,1025.0,695.0,14875.0,0,672.0,0,DE
DE0275,AMD Akademie Mode und Design Hamburg (Priv. FH),2012,private,uas,15.0,6.0,1051.0,0,825.0,2,DE
DE0276,Europäische Fernhochschule Hamburg GmbH Hamburg (Priv. FH),2012,private,uas,54.0,50.0,5627.0,0,37.0,0,DE
DE0277,HFH Hamburger Fern-Hochschule (Priv. FH),2012,private,uas,328.0,275.0,9383.0,0,265.0,0,DE
DE0278,HSBA Hamburg School of Business Administration (Priv. FH),2012,private,uas,58.0,42.0,731.0,0,45.0,0,DE
DE0279,"Evangelische Hochschule für Soziale Arbeit und Diakonie, Hamburg (FH)",2012,private,uas,16.0,11.0,454.0,0,763.0,1,DE
DE0280,EBC Hochschule Hamburg,2012,private,uas,29.0,13.0,873.0,0,386.0,0,DE
DE0282,h_da - Hochschule Darmstadt (FH),2012,public,uas,876.0,481.0,12838.0,0,212.0,0,DE
DE0283,Fachhochschule Frankfurt am Main,2012,public,uas,731.0,422.0,10683.0,0,315.0,0,DE
DE0284,Hoschule Fulda,2012,public,uas,462.0,298.0,6514.0,0,262.0,0,DE
DE0285,Technische Hochschule Mittelhessen,2012,public,uas,829.0,337.0,13790.0,0,326.0,0,DE
DE0286,Hochschule RheinMain,2012,public,uas,936.0,413.0,10322.0,0,992.0,0,DE
DE0288,accadis Hochschule Bad Homburg (Priv. FH),2012,private,uas,28.0,15.0,553.0,0,1132.0,0,DE
DE0289,Wilhelm Büchner Hochschule Darmstadt (Priv. Fern-FH),2012,private,uas,81.0,53.0,5804.0,0,837.0,0,DE
DE0290,"Provadis School of International Management and Technology, Frankfurt a.M. (Priv. FH)",2012,private,uas,25.0,19.0,897.0,0,1124.0,0,DE
DE0291,Hochschule Fresenius Idstein (Priv. FH),2012,private,uas,351.0,255.0,5708.0,1,92.0,1,DE
DE0292,DIPLOMA Hochschule,2012,private,uas,198.0,151.0,3499.0,1,19.0,1,DE
DE0293,"Evangelische Hochschule Darmstadt (EHD), FH",2012,private,uas,104.0,75.0,1603.0,0,38.0,0,DE
DE0294,Hochschule Neubrandenburg,2012,public,uas,250.0,138.0,2086.0,0,47.0,0,DE
DE0295,Fachhochschule Stralsund,2012,public,uas,240.0,141.0,2453.0,0,121.0,0,DE
DE0296,Hochschule Wismar,2012,public,uas,443.0,235.0,7379.0,0,1096.0,0,DE
DE0298,Ostfalia Hochschule für angewandte Wissenschaften,2012,public,uas,816.0,429.0,11042.0,0,616.0,1,DE
DE0299,Hochschule Hannover (FH),2012,public,uas,795.0,507.0,8390.0,0,527.0,1,DE
DE0300,HAWK Hochschule für Angewandte Wissenschaften und Kunst Hildesheim/Holzminden/Göttingen,2012,public,uas,563.0,383.0,5193.0,0,652.0,0,DE
DE0302,Hochschule Osnabrück (FH),2012,public,uas,1046.0,490.0,11434.0,0,814.0,0,DE
DE0303,"Hochschule 21, Buxtehude (Priv. FH)",2012,private,uas,57.0,32.0,714.0,0,705.0,0,DE
DE0304,PFH - Private Hochschule Götingen,2012,private,uas,86.0,14.0,2013.0,0,484.0,0,DE
DE0305,Private Fachhochschule der Wirtschaft Hannover,2012,private,uas,25.0,22.0,473.0,0,2167.0,0,DE
DE0306,Hochschule für Künste im Sozialen,2012,private,uas,31.0,21.0,431.0,0,750.0,0,DE
DE0307,Private Fachhochschule für Wirtschaft und Technik Vechta/Diepholz/Oldenburg,2012,private,uas,50.0,40.0,700.0,0,1225.0,0,DE
DE0308,Fachhochschule Aachen,2012,public,uas,853.0,561.0,11137.0,0,894.0,0,DE
DE0309,Fachhochschule Bielefeld,2012,public,uas,554.0,396.0,8633.0,0,462.0,0,DE
DE0310,Hochschule Bochum,2012,public,uas,448.0,298.0,6047.0,0,38.0,0,DE
DE0311,Hochschule Bonn-Rhein-Sieg,2012,public,uas,469.0,328.0,6664.0,0,68.0,0,DE
DE0312,Fachhochschule Dortmund,2012,public,uas,643.0,437.0,11166.0,0,223.0,0,DE
DE0313,Fachhochschule Düsseldorf,2012,public,uas,571.0,392.0,8532.0,0,65.0,0,DE
DE0314,Westfälische Hochschule Gelsenkirchen Bocholt Recklinghausen,2012,public,uas,552.0,398.0,8357.0,0,14.0,0,DE
